id;categoria_id;nombre;precio;tipo_id
393;1174;Queso Rallado Ilolay 100gr;19000;1
394;1175;Queso Cuartirolo Coop por kg;51700;1
395;1175;Queso Cuartirolo La Padrera por kilo;42900;2
396;1175;Queso Cuartirolo por kg;38000;2
397;1176;Queso Paraguay Lactolanda Por Kg;39900;2
398;1176;Queso Paraguay Casero Por Kg;34500;2
399;1177;Queso Roquefort por kilo;65000;2
400;1178;Queso Sardo Trebol por kg;72000;2
401;1179;Queso Danbo Sancor Feteado;47500;2
402;1179;Queso Danbo Sandwich Lactolanda por kilo;43500;2
403;1181;Queso de Ricota San Cristobal;11200;2
404;1182;Chocolate en Polvo Toddy 800gr;22900;1
405;1182;Chocolate en Polvo Nescau 400gr lata;11900;1
406;1182;Chocolate en Polvo Light Nescau 400gr lata;18400;1
407;1183;Leche Chocolatada Trebol 1lt;7950;1
408;1183;Chocolatada Lactolanda 1 litro;7450;1
409;1183;Leche Chocolatada Trebol 200ml;2200;1
410;1184;Crema de Leche Lactolanda 200gr tetrapak;6700;1
411;1184;Crema de Leche Nestle Lata 300gr;9500;1
412;1184;Crema de Leche Lactolanda 1 Litro Sachet;17200;1
413;1185;Manteca Soya 250gr;4000;1
414;1185;Manteca Trebol Plateada Sin Sal 200gr;10900;1
415;1185;Manteca Delicata 250gr;5650;1
416;1186;Manteca Light Untable La Serenisima Pote 200gr;17700;1
417;1187;Margarina con sal Soya 500gr pote;7900;1
418;1187;Margarina con sal Soya 250gr pote;3900;1
419;1189;Agua Mineral Dasani sin gas 3lts;4700;1
420;1189;Agua Seltz mineral sin gas 500ml;1650;1
421;1189;Agua Dasani Mineral sin gas 500ml;2350;1
422;1190;Agua Genesis Mineral con gas 500ml;2000;1
423;1190;Agua Mineral La Fuente Con Gas 2Lt;2400;1
424;1190;Agua Dasani Mineral con gas 500ml;2350;1
425;1191;Agua Tónica Schweppes 500ml;4800;1
426;1191;Agua Tónica Schweppes 2 Litros;10500;1
427;1192;Agua Saborizada Aquarius Pomelo 500 ml;3900;1
428;1192;Agua Saborizada Aquarius Pomelo 1.5 Litros;7800;1
429;1193;Jugo Caricia Polvo Frutilla 200g;5400;1
430;1193;Jugo Caricia Polvo Piña Sobre 25g;900;1
431;1193;Jugo Caricia Polvo Frutilla Sobre 25g;900;1
432;1194;Jugo Purifru Naranja 1 LT;15900;1
433;1194;Jugo Puro Sol Manzana 200ml;2400;1
434;1194;Jugo Watts 200ml Naranja;2950;1
435;1195;Jugo Ades 200ml Naranja;3400;1
436;1195;Jugo Ades 200ml Manzana;3400;1
437;1195;Jugo Ades 1lt Manzana;8400;1
438;1196;Pulp Naranja Botella 2 Lts;9500;1
439;1196;Sprite Normal Botella 500ml descartable;5000;1
440;1196;Sprite Normal Botella 2lt descartable;10800;1
441;1197;Gaseosa Coca Cola Sin Azucar 3 litros Descartable;13900;1
442;1197;Gaseosa Mirinda Guaraná Free 2lt;9900;1
443;1198;Cerveza Coronita Extra 207ml;6100;1
444;1198;Cerveza Stella Artois 335ml;5800;1
445;1198;Cerveza Pilsen Lata 354ml;4000;1
446;1199;Caña Aristócrata Etiqueta negra 450ml;12600;1
447;1199;Caña Tres leones E.N. ¼;4100;1
448;1199;Caña Tres leones ½ L;3700;1
449;1200;Whisky Johnnie Walker Double Black Label 750ml;197500;1
450;1200;Whisky Old Parr botella 500ml 12 años;92000;1
451;1200;Whisky Johnnie Walker Red Label 1lt;99000;1
452;1201;Vino Luigi Bosca Cabernet Sauvignot 750ml;85000;1
453;1201;Uvita Vino Tinto 1 litro;8900;1
454;1201;Vino Luigi Bosca Malbec 750ml;98000;1
455;1202;Bello Barreiro 910ml;20100;1
456;1203;Champagne Espumante Chandon Extra Brut 750ml;74500;1
457;1203;Champagne Chandon Extra Brut 6lts;1100000;1
458;1203;Champagne Mini Chandon Rose 187ml;39000;1
459;1204;Jagermeister Licor Amargo 1 Lt;130000;1
460;1204;Jagermeister Licor Amarga 700ml;95000;1
461;1204;Fernet Branca Botella 750ml;49500;1
462;1205;Vodka Ciroc Peach 750ml;138000;1
463;1205;Vodka Absolut 1 Litro;110000;1
464;1205;Vodka Smirnoff Roja 1 LT;37500;1
465;1206;Tequila Blanco Don Julio 750ml;130000;1
466;1207;Sidra Preferida 910ml;9850;1
467;1208;Gin Bombay 750ml;118000;1
468;1208;Gin Tanqueray 750ml;109500;1
469;1210;Bebida Gatorade Mandarina 500ml;6800;1
470;1210;Powerade Mount Blast Azul 500ml;7000;1
471;1210;Bebida Gatorade Cool Blue 500ml;6800;1
472;1211;Vino Fond de Cave Gran Reserva Malbec 750ml;90000;1
473;1211;Vino Emilia Nieto Senetiner Malbec;49000;1
474;1214;Vino Nicasia Malbec Blend 750ml;92400;1
475;1214;Vino Nicasia Cabernet Franc 750ml;92400;1
476;1215;Suavizante Cavallaro Clásico 500ml;7500;1
477;1215;Suavizante Vivere Violeta y Flores Blancas 900ml doy pack;15000;1
478;1215;Suavizante Comfort Original Concentrado 90ml doy pack;4000;1
479;1216;Jabón en Polvo Omo Lavado Perfecto 3.6.kg;52500;1
480;1216;Jabon en Polvo Blanqueador Moroti 2.5kg;26600;1
481;1216;Jabon en Polvo Baja Espuma Moroti 2.5kg;32300;1
482;1217;Jabón Liquido Persil Brisa de Frescura 830ml Sachet;16900;1
483;1217;Jabón Líquido Para Ropa Candela 1 Litro;14750;1
484;1217;Jabón liquido Skip Perfect Result 800 ml Doy Pack;23500;1
485;1218;Quitamanchas Vanish liquido blanqueador 750ml;28800;1
486;1218;Quitamanchas Vanish Pre Lavado 400ml gel doy pack;17900;1
487;1218;Quitamanchas Vanish liquido multiuso 750ml;28800;1
488;1219;Jabón de Coco en Pan Cavallaro 10u x40gr;13800;1
489;1219;Jabon de lavar Cuñatai 180gr caja 20 unidades;41000;1
490;1219;Jabón de Coco en Pan Cavallaro pack 100gr;3400;1
491;1220;Plancha Fácil Base Base Ternura 500ml Repuesto;8800;1
492;1220;Apresto Robin facilita planchado 900ml doy pack;21100;1
493;1220;Apresto Robin facilita planchado 500ml doy pack;12200;1
494;1221;Perfume para tela Poett Suavidad de Algodón 250ml frasco;23800;1
495;1221;Perfume para tela Poett Suavidad Bebé 250ml frasco;23800;1
496;1221;Perfume para ropa Querubin Flores Silvestres 900ml;25900;1
497;1222;Detergente Quatro Manzana 475cc;3900;1
498;1222;Detergente Activo 100 Limón 750ml;6500;1
499;1222;Detergente Activo 100 Limón 500ml;4950;1
500;1223;Lavandina Ayudín Multiacción Multisuperficies Original 1lt;7900;1
501;1223;Lavandina Candela 500 ml;2700;1
502;1223;Lavandina Quatro 1 Litro;3250;1
503;1224;Desodorante de Piso Pino Leche Jazmín 1lt botella;7500;1
504;1224;Desodorante para piso Cavallaro Azahar 900ml botella;9000;1
505;1224;Desodorante Ambiente Quatro Pino Max 900 cc;4125;1
506;1225;Limpiador Procenex Crema Baño/Cocina 730gr bot;19900;1
507;1225;Lustra Muebles Virginia 500ml;22000;1
508;1225;Limpiador Cif Baño 500ml gatillo;19000;1
509;1226;Insecticida Raid mata voladores 360ml aereosol;25200;1
510;1226;Insecticida Raid mata cucarachas 360ml aereosol;23100;1
511;1226;Insecticida Mapex Verde Insectos Rastreros 330ml Aereosol;18300;1
512;1227;Insecticida Raid mata voladores 360ml aereosol;25200;1
513;1227;Insecticida Raid mata cucarachas 360ml aereosol;23100;1
514;1227;Insecticida Mapex Verde Insectos Rastreros 330ml Aereosol;18300;1
515;1228;Limpiador para baño Lysoform Desinfectante 500ml doypack;17350;1
516;1228;Desinfectante para baño Procenex 420ml doy pack;12290;1
517;1228;Desinfectante Para Baño Lysoform 500ml Gatillo;28900;1
518;1229;Hormiguicida Matiris Talquera 120gr;4400;1
519;1229;Homiguicida Mapex Polvo 500gr frasco;17000;1
520;1230;Desodorante Ambiente Poett Primavera 360 cc;11500;1
521;1230;Desodorante Ambiente Poett Lavanda 360cc;11950;1
522;1230;Desodorante de Ambiente Pino Leche Lavanda 400ml aereosol;17400;1
523;1231;Desinfectante de Ambiente Pino Leche Secretos del Campo 400ml aereosol;15300;1
524;1231;Desinfectante Ambiente Lysoform Original 360ml Aereosol;25000;1
525;1231;Desinfectante de Ambiente Lysoform Floral 360ml Aereosol;26000;1
526;1232;Alcohol de Quemar Puppy bidón de 5lt;49450;1
527;1232;Alcohol de Quemar Base Base Botella plastico 1lt;13500;1
528;1232;Alcohol de quemar Base Base Botella 1lt;12200;1
529;1233;Cera Roja Canario en Pasta 375gr;20900;1
530;1233;Cera Liquida Base Base Neutra 500cc;8650;1
531;1233;Cera Base Base Furia Roja 750cc;6500;1
532;1234;Limpiavidrios Base Base 500ml repuesto botella;8500;1
533;1234;Limpiavidrios Procenex Respuesto 420 ml doy pack;8200;1
534;1234;Limpiavidrios Procenex 500ml gatillo;20500;1
535;1235;Desengrasante Candela Gatillo 500 ml;11800;1
536;1235;Antigrasa Mr. Músculo Total Cocina Naranja 500ml gatillo;15900;1
537;1235;Antigrasa Mr. Músculo Total Cocina 900ml doy pack;17500;1
538;1236;Limpia Hornos Zitron Aerosol;22300;1
539;1237;Lustramuebles Blem Original 420gr aereosol;37950;1
540;1237;Lustramuebles Blem Crema Original 200ml;20500;1
541;1237;Lustra Muebles Virginia Vainilla 250ml;12900;1
542;1240;Desodorante de Ambiente Glade Campos de Lavanda 360ml;12800;1
543;1243;Limpiador Adhesivo Mr. Musculo Mañana de Campo 4 en 1;9500;1
544;1243;Limpiador Adhesivo Mr. Musculo Lavanda 4 en 1;9700;1
545;1243;Limpiador Adhesivo Glade Campos Lavanda caja 3 unidades;9500;1
546;1244;Papel Higiénico Higienol Texturado Paq 4 Unidades;5200;1
547;1244;Papel Higienico Sublime Doble Hoja 16 Unidades;36500;1
548;1244;Papel Higienico Cacia Perfumado 4 unidades;5400;1
549;1245;Servilletas Snob Gala hoja grande 50 unidades;11200;1
550;1245;Servilletas Scott 50 unidades 24cmx23cm;3000;1
551;1245;Servilletas Scott 100 unidades 24cmx23cm;5800;1
552;1246;Bolsa de Basura Faemplast Económica 200lts;7900;1
553;1246;Bolsa para baño Praktibol de 50lts;1500;1
554;1246;Bolsa de Basura Limcrom Alta Resistencia 150lts;7200;1
555;1247;Rollo Papel Cocina Scott Duramax 1 unidad;13400;1
556;1247;Rollo de Cocina Scott Multiusos 3 unidades;15900;1
557;1247;Rollo Papel Cocina Elite Doble Hoja 2 uni;13900;1
558;1249;Pañuelo Descartable Elite;1650;1
559;1249;Pañuelo Doble Hoja Kleenex caja de 75 unidades;9500;1
560;1249;Pañuelos Desechables Elite Doble Hoja 100 unidades caja;10500;1
561;1251;Vaso Plastico para Agua 250ml Tira 100 unidades;6500;1
562;1251;Vaso de Plástico 100ml Tira de 100 uni;5500;1
563;1252;Bolsa Hermetica Bolzip doble cierre 5 unidades;11200;1
564;1252;Bolsa Hermetica Ilko 50 unidades;16500;1
565;1253;Trapo Polifoam Rejilla;3700;1
566;1253;Trapo de piso Polifoam Azul;4800;1
567;1253;Franela La brujita 1 unidad;4990;1
568;1254;Escurridor para Piso Puloil doble goma de 40cm;19900;1
569;1254;Escurridor para Piso Condor 30cm;26500;1
570;1254;Escurridor para piso Condor Una Goma 40cm;16250;1
571;1255;Escoba Condor con Cerda;23300;1
572;1255;Escoba Condor Cerda Plástico común;12200;1
573;1255;Escoba Condor con Cerda v-3;25000;1
574;1256;Palita para Basura de aluminio mango corto;11250;1
575;1257;Esponja Virulana Salva Uñas cuadraditos unidad;3550;1
576;1257;Esponja Virulana Lisa Fuerte Paquete 1 unidad;3550;1
577;1257;Esponja Virulana CuidaUñas Multiuso unidad;3350;1
578;1258;Guante Limpieza Polifoam Mediano;11900;1
579;1258;Guante Virulana Multiuso Pequeño;11950;1
580;1258;Guante Virulana Multiuso Grande;12500;1
581;1259;Paño Videla para piso;12000;1
582;1259;Paño Videla Multiuso con Microfibra 6 unidades;29000;1
583;1259;Paño Secatodo Scotch Brite paquete 3 unidades;15500;1
584;1260;Rolo Virulana Inoxy Plateado 2 unidades;6500;1
585;1260;Rolo Virulana Inoxy Plateado 1 unidad;3400;1
586;1260;Lana de Acero Virulana Rollitos 6 unidades;3100;1
587;1261;Cepillo Condor para ropa ovalado;3700;1
588;1261;Cepillo Condor para ropa con mango;10500;1
589;1262;Cepillo para Inodoro Sanit largo;14400;1
590;1265;Balde Plastico 15lts;9750;1
591;1267;Pastillas para Inodoro Poett Lavanda 25gr;5600;1
592;1269;Rollo Papel Aluminio Theoto 1 caja de 7.5m;11500;1
593;1269;Rollo Papel Aluminio Theoto 1 caja de 30cm x 4m;8700;1
594;1269;Fuego Fácil Theoto Aluminio Para Cocina 24x8;11500;1
595;1270;Encendedor Bic handy recargable;16900;1
596;1270;Fósforo Fiat Luz Grande 240 fósforos;3750;1
597;1270;Fósforo Queluz caja chica 40 unidades;3600;1
598;1271;Foco Osram 60 Watts;3000;1
599;1272;Repelente LivOpen Maxima Duracion 165ml aerosol;38900;1
600;1272;Repelente Vais Spray 200ml;17000;1
601;1272;Repelente Vais Crema Frasco 200ml;16500;1
602;1273;Espirales Matiris Sticks Palillos x 4 uni;12000;1
603;1273;Espiral Raid Doble Acción ahuyenta mosquitos 150gr caja;8000;1
604;1273;Espiral Raid Doble Acción 150gr 12 noches caja;10100;1
605;1274;Rollo Papel Manteca Rolopaper de 5m;11800;1
606;1275;Rollo Papel Film Easypack una caja de 30m;11400;1
607;1275;Film Transparente Best Caja 30cmx100m;30900;1
608;1276;Escarbadientes Theoto Caja 100 unidades;1300;1
609;1276;Escarbadientes Gaboardi Caja 100 Unidades;1300;1
610;1277;Pila Duracell AAA 2 unidades;11700;1
611;1277;Pila Duracell AA pack de 4 + 2 unidades;24900;1
612;1277;Pila Panasonic Grande Caja 20 unidades;49900;1
613;1278;Carbon Green Valley 5 Kg;14375;1
614;1278;Carbon Green Valley 3 Kg;8400;1
615;1278;Leña Green Valley 8 kg;18750;1
616;1279;Basurero de Plástico Jaguar 30lt;28500;1
617;1279;Basurero Metálico Oficina Rejilla;34900;1
618;1279;Basurero de Plástico San Remo 19lts;43700;1
619;1280;Cinta de embalaje transparente por unidad;7900;1
620;1280;Resma Chamex Oficio 500 hojas;36500;1
621;1280;Resma Chamex A4 500 Hojas;33000;1
622;1281;Gruesa Cigarrillo Kentucky Caja Blanda;25500;1
623;1281;Gruesa Cigarrillo Kentucky caja dura;28900;1
624;1282;Palitos de Brochet Theoto 100 unid;8500;1
625;1282;Pajilla Plastica Flexible Theoto paquete 40 unidades;4500;1
626;1282;Pajilla Plastica Theoto paquete 100 unidades;9600;1
627;1283;Trampa para Ratones Adhesivas;7500;1
628;1284;Betún Kiwi Marrón en Pasta para Calzados 88ml;7500;1
629;1284;Betún Kiwi Negro en Pasta para Calzados 88ml;7500;1
630;1285;Cloro HTH Granulado 2.5kg;175000;1
631;1285;Cloro alguicida HTH de Mantenimiento 1lt;45500;1
632;1285;Cloro HTH Granulado 1kg;74500;1
633;1286;Velas Nilo numero 3 paquete 8 unidades;1550;1
634;1287;Purina para perros Dog Chow Cachorros Razas M y G 3kg;68900;1
635;1287;Purina para perros Dogui Adultos Carne y Vegetales 3kg;46000;1
636;1287;Purina para perros Dog Chow Cachorros Razas P 3kg;70000;1
637;1288;Comida para Gato Whiskas Pescado 3kg;74900;1
638;1288;Alimento para Gato Raza sabor pollo y leche 500gr;10500;1
639;1288;Alimento Para Gato Whiskas Salmón 1kg;30900;1
640;1289;Shampoo Head and Shoulders 2 en 1 Suave y Manejable 180ml;18400;1
641;1289;Shampoo TresEmmé Oil Radiante 750ml;41500;1
642;1289;Shampoo TresEmmé Oil Radiante 400ml;33500;1
643;1290;Acondicionador Head and Shoulders Manzana Fresh 375ml;34600;1
644;1290;Acondicionador TresEmmé Liso Keratina 750ml;45000;1
645;1290;Acondicionador Suave Niños Frutilla Glamorosa 350ml;18975;1
646;1291;Tratamiento Capilar Loreal Elvive Oleo Cabello Liso 100ml;63000;1
647;1291;Tratamiento Capilar Loreal Elvive Oleo Cabello Frizz 100ml;63000;1
648;1291;Crema Tratamiento Elvive RT5 Extreme 300gr;41500;1
649;1292;Crema Capilar Dove Oleo Nutricion 350gr;34000;1
650;1292;Crema para peinar Sedal Sos Ceramidas 300ml;19000;1
651;1292;Crema para peinar Sedal Lizo Perfecto 300ml;19000;1
652;1294;Jabón de Tocado Dover Baby 75 g;6700;1
653;1294;Jabón Mar de Glicerina 125 gr;5500;1
654;1294;Jabón Protex Aloe 125gr;5800;1
655;1295;Gel de Ducha Nivea Cremoso Hidratante 250ml;17500;1
656;1296;Desodorante Dove Men Sin Perfume 150ml aerosol;25900;1
657;1296;Desodorante Dove Beauty Finish 150ml aerosol;26300;1
658;1296;Desodorante Speed Stick Men Hypoallergenic Bar 5;20400;1
659;1298;Talco Pedico Algabo Frasco 200gr;10000;1
660;1298;Talco Pédico Algabo Frasco 100gr;8000;1
661;1299;Jabon Liquido Mar Antibac Piel Cuidada 1 litro;49900;1
662;1299;Jabón Liquido Algabo Floral 300ml Repuesto Doy pack;7000;1
663;1301;Crema Corporal St Ives Reafirmante 350ml;37000;1
664;1301;Crema Corporal St Ives Piel Renovada Colageno y Elastina 350ml;28000;1
665;1303;Cotonete Johnson & Johnson Caja 150;16950;1
666;1303;Cotonete Johnson & Johnson Caja 75u;10200;1
667;1304;Pasta Dental Oral B Complete 4 en 1 pack x3;16000;1
668;1304;Pasta Dental Colgate Máxima Protección Anticaries 180gr;9500;1
669;1304;Pasta Dental Kolynos Super Blanco 50gr;3800;1
670;1305;Kit Cepillo Dental Oral B Pasta Dental 24ml;26700;1
671;1305;Cepillo Dental Oral B Complete 2x1;14800;1
672;1305;Cepillo Dental Kolynos Master Plus;6000;1
673;1306;Hilo Dental Johnson & Johnson Reach Expansion Plus Menta 50m;18600;1
674;1306;Hilo Dental Colgate Total 25m;17500;1
675;1306;Hilo Dental Colgate Menta 50m;15600;1
676;1307;Enjuague Bucal Colgate Sensitive Pro Alivio 250ml;26100;1
677;1307;Enjuangue Bucal Listerine Zero 500ml;43500;1
678;1307;Enjuangue Bucal Listerine Whitening 2 en 1 473ml;47700;1
679;1308;Maquina de Afeitar Gillette Ultragrip paquete de 5 unidades;20500;1
680;1308;Maquina de Afeitar Gillette Prestobarba Azul;5700;1
681;1308;Máquina Afeitar Gillette Mach3 Turbo Negro;41500;1
682;1309;Espuma de Afeitar Nivea Sensitive 200ml;48000;1
683;1309;Espuma de Afeitar Nivea Hidratante 200ml;48000;1
684;1309;Espuma de Afeitar Algabo Men 415ml;22400;1
685;1310;Repuesto Gillette Mach 3 Turbo caja de 4 unidades;66200;1
686;1310;Repuesto Gillette Mach 3 Sensitive caja de 4 unidades;60000;1
687;1310;Repuesto Gillette Mach 3 Sensitive caja de 2 unidades;31000;1
688;1312;Aftershave Nivea for Men Sensitive 100ml frasco;59000;1
689;1312;Aftershave Nivea for Men Hidratante 100ml frasco;59000;1
690;1313;Preservativo Control Nature XL Caja 3 unidades;8500;1
691;1313;Preservativo Control Natural Caja 3 unidades;8500;1
692;1313;Preservativo Control Finissimo Caja 6 unidades;15000;1
693;1314;Toallas Higienicas Nosotras Ultra Invisible paquete 8 unidades;9400;1
694;1314;Toallas Higienicas Nosotras ultra invisible paquete 10 unidades;11800;1
695;1314;Toallas Higienicas Nosotras tanga tela paquete 10 unidades;9100;1
696;1315;Protector Diario Nosotras Normal paquete 120 unidades;33400;1
697;1315;Protector Diario Nosotras Normal paquete 15 unidades;4650;1
698;1315;Protector Diario Nosotras Multiestilo paquete 150 unidades;40000;1
699;1316;Tampones Kotex Evolution Mini Caja 8 Unidades;9600;1
700;1316;Tampones Ob Medio Caja 20 Unidades;21900;1
701;1316;Tampones Ob Medio Caja 10 Unidades;12400;1
702;1317;Quitaesmalte Carey Humectante 60ml;5250;1
703;1317;Quitaesmalte Carey Fortificante 60ml;5500;1
704;1317;Quitaesmalte Algabo Humectante 120ml;9200;1
705;1318;Pañal Huggies Natural Care Recién Nacidos 100 días 34 unidades;55000;1
706;1318;Pañal Pampers Confort Sec G 20 unidades;31500;1
707;1318;Pañal Pampers Confort XG 10 unidades;17200;1
708;1319;Toallitas Humedas Qsoft Baby Clasica 50 unidades;16800;1
709;1319;Toallitas Húmedas Huggies One/Done Refreshing 64 unidades;34900;1
710;1319;Toallitas Húmedas Huggies Fresh 48 unidades;18100;1
711;1320;Galletita Gullón Chip Choco Sin Glúten 130gr;15900;1
712;1320;Galletita Dibus Sharkies Gullon Sin Gluten 250gr;18900;1
713;1320;Mini Galletita Gullón María Sin Glúten 400gr;19500;1
714;1321;Galletita Cerealitas de Arroz 160gr;9900;1
715;1321;Galletita Arroz Vitalday Gullón 28gr;3300;1
716;1321;Galletita de Arroz Natural 85gr B Light;7400;1
717;1322;Fideo Urbano Zero Glúten Padre Nosso 500gr;14900;1
718;1322;Fideo Urbano Zero Glúten Espaguette 500gr;14900;1
719;1322;Fideo Urbano Zero Glúten Parafuso 500gr;14900;1
720;1323;Galletita Gullón Cereales Integrales con Yogurt Sin Azúcar 220gr;17300;1
721;1323;Galletita Gullón Rellena con Chocolate Sin Azúcar 250gr;16300;1
722;1323;Galletita Gullón Sin Azúcar Ronditas 186gr;17500;1
723;1324;Queso Lactolanda Sin Lactosa Feteado 500g;30500;1
724;1325;Leche Semidescremada Sin Lactosa Lactolanda 1lt;6700;1
725;1325;Leche Deslactosada Los Colonos 1lt;6900;1
726;1325;Leche Deslactosada Trebol 1lt;6500;1
727;1326;Yoghurt Trebol Entera Sin Lactosa Natural 350gr;4500;1
728;1326;Yoghurt Trebol Descremado Sin Lactosa Natural 350gr;4500;1
729;1326;Yoghurt Lactolanda Semi Desc. Sin Lactosa Vainilla 180g;2400;1
730;1327;Leche de Arroz The Bridge Bio Rice Drink Vainilla 1lt;22900;1
731;1327;Leche de Arroz The Bridge Bio Rice Drink Cacao 1lt;22900;1
732;1327;Leche de Arroz Nesfit Avena Integral 1lt;22900;1
